,PassengerId,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked
581,581,0,2,male,26.5,0,0,9.98,S
582,582,1,2,female,51.0,0,0,8.39,S
583,583,0,3,male,49.0,0,0,9.86,S
584,584,0,3,male,39.0,0,0,7.1,S
585,585,0,3,male,24.0,0,0,8.3,S
586,586,0,1,male,55.0,1,0,32.12,S
587,587,0,3,female,4.0,1,2,24.8,S
588,588,1,1,female,50.0,0,0,22.92,C
589,589,0,1,male,50.0,1,0,10.92,S
590,590,1,1,female,70.0,0,0,183.88,Q
591,591,0,3,male,43.0,0,0,4.07,S
592,592,1,1,female,24.0,0,0,127.16,C
593,593,0,3,male,55.0,0,0,10.64,S
594,594,0,3,male,2.0,0,0,7.67,S
595,595,0,3,female,9.0,1,2,71.35,C
596,596,0,1,male,37.0,0,0,23.57,S
597,597,0,2,male,27.0,0,0,34.42,S
598,598,1,1,female,57.0,0,1,78.53,C
599,599,0,3,female,1.0,1,1,28.95,S
600,600,0,3,female,23.0,0,1,408.47,S
601,601,1,3,female,9.0,0,0,9.77,S
602,602,1,1,male,24.0,0,0,223.82,C
603,603,1,1,male,60.0,0,0,8.15,C
604,604,0,3,male,46.0,0,0,30.63,S
605,605,0,3,male,7.0,1,2,23.53,S
606,606,0,3,male,3.0,1,2,78.58,C
607,607,1,3,female,13.0,1,1,26.06,S
608,608,0,2,male,,1,0,10.81,S
609,609,0,3,male,27.0,0,0,7.89,S
610,610,1,2,female,20.0,0,0,18.75,S
611,611,1,3,male,55.0,0,0,5.28,Q
612,612,0,2,male,23.0,0,0,30.72,S
613,613,0,1,male,62.0,1,3,74.03,S
614,614,1,1,female,41.0,0,0,11.56,C
615,615,0,1,male,58.0,1,0,117.99,S
616,616,1,2,male,49.0,1,4,28.0,S
617,617,1,1,female,44.0,1,2,65.46,Q
618,618,0,3,male,25.0,0,0,8.71,S
619,619,1,1,male,30.0,0,0,24.56,S
620,620,0,3,male,29.0,0,0,6.68,S
621,621,0,3,female,3.0,1,2,29.97,C
622,622,1,3,male,24.0,1,0,25.68,S
623,623,0,2,female,31.0,1,1,29.92,S
624,624,1,2,male,22.0,0,0,9.22,S
625,625,1,1,female,55.0,1,1,223.07,S
626,626,0,3,male,30.0,0,0,9.88,S
627,627,0,3,male,52.0,0,0,23.37,S
628,628,1,2,female,54.0,0,0,7.03,S
629,629,0,3,male,50.0,1,0,28.93,S
630,630,0,3,male,35.0,0,0,26.76,S
631,631,1,2,female,63.0,0,2,29.88,S
632,632,0,3,female,31.0,0,0,6.45,S
633,633,0,2,male,39.0,0,0,267.8,S
634,634,1,1,female,43.0,0,0,14.14,C
635,635,0,2,male,28.0,0,0,8.95,S
636,636,1,1,male,44.0,4,1,101.67,S
637,637,1,1,female,33.0,0,0,37.45,S
638,638,0,1,male,67.0,0,0,78.61,S
639,639,1,1,male,70.0,2,0,208.77,Q
640,640,0,3,male,2.0,0,0,7.76,S
641,641,1,1,female,65.0,0,3,9.16,C
642,642,0,3,female,69.0,0,0,23.3,S
643,643,0,1,male,,0,0,28.92,S
644,644,1,3,female,4.0,1,2,27.58,S
645,645,1,1,female,50.0,0,0,30.61,C
646,646,1,1,male,40.0,0,0,66.02,C
647,647,1,3,male,24.0,3,0,29.9,S
648,648,0,3,male,54.5,0,0,10.2,S
649,649,0,3,male,33.0,0,0,12.6,S
650,650,1,1,female,46.0,0,0,37.62,C
651,651,1,2,male,53.0,1,1,11.55,S
652,652,0,2,female,45.0,0,0,9.12,S
653,653,1,2,female,52.0,1,0,33.0,S
654,654,0,1,female,29.0,1,0,395.82,C
655,655,1,2,male,58.0,0,0,6.78,S
656,656,0,3,male,43.0,1,0,30.85,S
657,657,0,3,male,33.0,0,0,25.65,S
658,658,1,2,female,28.0,0,0,11.17,S
659,659,0,2,male,49.0,0,0,7.41,S
660,660,0,3,male,64.0,0,0,8.09,S
661,661,0,2,female,7.0,1,1,63.06,S
662,662,1,3,female,75.0,0,1,35.39,S
663,663,1,1,female,54.0,1,4,37.23,S
664,664,1,3,male,29.0,0,0,9.66,S
665,665,0,2,male,0.5,0,0,14.08,S
666,666,1,2,male,47.0,0,0,6.46,S
667,667,1,1,female,57.0,0,0,97.21,Q
668,668,0,2,male,57.0,0,5,30.04,C
669,669,1,2,female,35.0,1,1,25.89,C
670,670,1,3,female,15.0,0,0,11.46,Q
671,671,0,1,male,38.0,2,0,11.91,S
672,672,1,2,female,58.0,0,0,48.14,S
673,673,0,2,male,63.0,2,0,23.49,S
674,674,1,2,female,44.0,0,0,23.15,S
675,675,1,1,female,42.0,0,2,32.16,C
676,676,1,1,female,56.0,0,0,31.51,S
677,677,1,2,male,26.0,0,0,8.98,S
678,678,0,3,male,35.0,0,0,12.53,S
679,679,1,2,female,,1,0,22.52,S
680,680,1,1,female,49.0,1,2,231.53,S
681,681,0,3,male,54.0,0,0,10.08,S
682,682,0,1,male,51.0,1,2,155.77,S
683,683,1,1,female,60.0,0,0,25.0,S
684,684,0,3,male,24.0,0,0,9.13,S
685,685,0,2,male,24.0,0,0,10.19,S
686,686,0,3,male,23.0,0,0,7.75,S
687,687,0,2,male,40.0,0,0,105.97,S
688,688,0,3,male,58.0,0,0,22.1,S
689,689,0,3,male,33.0,0,0,11.26,S
690,690,0,2,female,,0,0,5.89,S
691,691,1,3,female,57.0,1,1,13.05,S
692,692,0,2,male,35.0,8,2,24.55,S
693,693,1,2,female,59.0,0,0,15.46,S
694,694,1,1,male,39.0,0,0,32.01,C
695,695,1,1,male,48.0,1,0,22.56,S
696,696,0,3,male,50.0,0,0,29.06,S
697,697,0,1,male,22.0,0,0,132.21,S
698,698,0,3,male,23.0,0,0,10.42,S
699,699,0,1,male,55.0,1,2,57.18,S
700,700,0,3,male,25.0,0,0,30.89,S
701,701,1,3,female,25.0,3,0,26.61,S
702,702,1,3,female,54.0,3,1,8.07,S
703,703,1,2,female,57.0,0,1,29.76,S
704,704,1,1,male,32.0,3,0,80.49,S
705,705,1,2,male,63.0,1,0,26.73,S
706,706,0,3,female,25.0,0,1,15.61,S
707,707,0,1,female,25.0,0,0,73.57,S
708,708,0,1,male,53.0,8,1,195.94,S
709,709,0,2,male,36.0,0,1,67.84,S
710,710,1,2,male,16.0,1,1,12.3,S
711,711,0,1,female,,0,0,25.97,Q
712,712,1,1,female,43.0,0,0,33.61,C
713,713,1,1,female,36.0,1,0,210.39,C
714,714,1,2,female,9.0,1,2,28.39,S
715,715,1,3,male,22.0,0,1,9.25,S
716,716,0,2,female,69.0,0,0,11.6,S
717,717,0,1,male,44.0,0,0,29.46,C
718,718,0,3,female,26.0,3,2,11.49,S
719,719,1,1,female,69.0,1,0,63.38,Q
720,720,0,2,female,,1,2,27.51,S
721,721,0,1,male,74.0,0,0,12.53,C
722,722,0,3,male,56.0,0,1,20.88,S
723,723,0,1,male,50.0,2,1,7.54,C
724,724,0,2,female,53.0,1,1,77.14,S
725,725,0,1,male,69.0,1,0,8.34,S
726,726,0,2,female,27.0,0,0,16.63,S
727,727,0,2,male,55.0,0,0,8.13,S
728,728,1,1,female,23.0,0,0,29.39,C
729,729,0,3,male,37.0,0,0,9.43,S
730,730,0,3,female,34.0,0,0,11.04,S
731,731,1,2,female,65.0,0,0,33.92,Q
732,732,0,1,male,32.0,0,0,5.28,S
733,733,0,3,female,3.0,1,2,81.01,C
734,734,1,3,male,0.33,0,2,87.22,S
735,735,0,3,male,41.0,0,0,27.64,S
736,736,1,3,female,42.0,0,0,24.72,C
737,737,1,1,female,41.0,0,0,219.62,S
738,738,1,3,male,7.0,0,1,11.66,S
739,739,0,1,male,55.0,0,0,6.1,S
740,740,0,3,male,28.0,0,0,9.44,S
741,741,1,1,female,42.0,1,0,224.67,C
742,742,0,2,male,34.0,1,0,8.34,S
743,743,1,2,female,54.0,0,1,8.29,S
744,744,0,3,male,8.0,2,0,12.15,S
745,745,0,3,male,2.0,1,2,65.91,C
746,746,1,3,female,29.0,0,1,29.53,C
747,747,0,3,male,41.0,1,0,97.64,S
748,748,0,3,male,25.0,0,0,6.36,S
749,749,1,1,male,47.0,0,0,35.88,C
750,750,1,1,female,64.0,0,0,30.78,C
751,751,0,3,male,25.0,0,0,11.16,S
752,752,0,2,male,1.0,1,1,8.52,S
753,753,1,3,male,5.0,1,2,30.68,S
754,754,0,3,female,1.0,1,2,81.86,S
755,755,0,3,male,36.5,1,0,9.8,S
756,756,1,1,female,56.0,2,1,66.36,S
757,757,0,1,female,45.0,2,2,30.55,C
758,758,0,1,male,70.0,0,0,66.92,C
759,759,0,3,female,,0,0,6.2,S
760,760,0,2,male,37.0,0,0,9.02,S
761,761,0,1,female,56.0,0,0,499.21,C
762,762,0,3,male,62.0,1,0,8.42,S
763,763,0,2,male,3.0,0,1,28.57,S
764,764,0,2,female,5.0,0,0,12.07,S
765,765,1,3,male,33.0,0,0,5.73,C
766,766,0,3,male,4.0,1,2,69.76,S
767,767,1,1,female,26.0,1,0,130.77,S
768,768,0,1,male,57.0,1,1,236.71,S
769,769,1,2,male,48.0,0,0,8.03,S
770,770,1,1,female,37.0,0,0,31.66,C
771,771,1,1,female,48.0,0,0,23.85,Q
772,772,0,1,female,44.0,1,0,78.69,S
773,773,1,3,female,35.0,0,1,27.98,C
774,774,0,3,male,1.0,1,2,67.69,S
775,775,0,3,male,29.0,0,0,11.16,S
776,776,0,2,female,31.0,0,0,9.38,S
777,777,0,1,female,36.0,0,0,62.1,S
778,778,0,3,male,39.0,0,0,7.05,S
779,779,1,2,male,29.0,1,0,24.56,S
780,780,0,3,male,39.0,0,0,9.21,S
781,781,1,1,female,5.0,1,0,70.27,C
782,782,0,2,male,22.0,0,1,11.06,S
783,783,1,1,female,62.0,1,0,98.96,C
784,784,0,3,male,50.0,2,0,7.64,S
785,785,0,3,male,55.0,0,0,10.27,S
786,786,1,3,female,64.0,0,1,31.56,S
787,787,0,3,male,24.0,0,0,5.03,S
788,788,1,2,female,24.0,0,0,10.13,S
789,789,0,3,male,2.0,1,1,13.21,S
790,790,0,3,male,35.0,0,0,9.71,S
791,791,0,3,male,4.0,1,2,10.28,S
792,792,0,2,male,35.0,0,0,8.97,S
793,793,0,3,female,,0,0,7.51,Q
794,794,0,2,male,64.0,0,1,27.88,S
795,795,0,3,female,50.0,0,0,8.38,S
796,796,1,2,female,34.0,0,0,12.84,S
797,797,0,2,male,,0,2,31.36,S
798,798,0,3,male,10.0,1,0,29.7,S
799,799,0,3,male,47.0,0,0,12.8,S
800,800,1,1,female,66.0,0,0,35.24,C
801,801,1,1,female,59.0,0,0,27.38,Q
802,802,0,1,male,55.0,0,0,183.87,C
803,803,0,2,female,27.0,0,0,5.01,S
804,804,0,1,male,45.0,0,2,64.21,S
805,805,0,3,male,32.0,0,0,9.07,S
806,806,1,1,female,61.0,0,0,225.79,C
807,807,1,1,female,44.0,0,0,105.86,C
808,808,0,3,male,48.0,0,0,26.6,S
809,809,0,3,male,37.0,0,0,7.94,S
810,810,0,3,male,54.0,0,0,11.85,S
811,811,0,3,male,,0,0,11.31,S
812,812,0,3,male,22.0,2,0,12.21,S
813,813,0,3,female,56.0,1,0,25.68,S
814,814,0,3,female,3.0,1,0,52.78,S
815,815,1,2,female,19.0,1,1,31.59,S
816,816,0,1,female,64.0,0,0,19.68,C
817,817,0,3,male,39.0,0,0,14.28,S
818,818,0,1,female,31.0,0,0,144.67,C
819,819,0,3,female,22.0,0,0,9.43,S
820,820,1,2,female,73.0,1,2,32.45,C
821,821,1,2,female,37.0,0,0,9.49,S
822,822,0,3,male,63.0,0,0,7.2,S
823,823,0,3,female,65.0,0,0,28.04,S
824,824,0,2,female,24.0,0,0,9.63,S
825,825,1,1,female,42.0,0,0,33.68,S
826,826,0,3,female,2.0,2,1,28.58,S
827,827,0,3,male,24.0,0,0,11.31,S
828,828,1,1,male,66.0,3,2,29.42,S
829,829,0,3,male,55.0,0,0,7.77,S
830,830,0,3,female,5.0,1,2,34.9,S
831,831,1,2,female,55.0,0,0,12.24,C
832,832,0,3,female,,0,3,11.5,S
833,833,0,3,male,6.0,1,2,32.2,S
834,834,1,3,female,62.0,0,0,24.12,S
835,835,0,3,female,23.0,0,0,9.16,S
836,836,1,2,female,27.0,0,0,11.65,C
837,837,0,1,male,55.0,1,1,28.22,C
838,838,0,3,female,22.0,0,0,9.06,S
839,839,0,2,male,39.0,0,0,6.77,S
840,840,1,1,female,36.0,0,0,28.58,S
841,841,1,2,female,34.0,0,0,12.68,C
842,842,1,3,female,25.0,0,0,4.93,S
843,843,0,3,male,26.0,0,0,8.91,S
844,844,1,2,male,50.0,0,0,11.38,S
845,845,0,1,male,27.0,0,0,71.1,S
846,846,0,3,male,41.0,0,0,27.52,S
847,847,0,2,male,28.0,0,0,12.15,S
848,848,0,3,male,42.0,2,0,27.98,S
849,849,0,3,male,51.0,1,4,199.53,S
850,850,1,1,male,,0,0,76.52,C
851,851,0,3,female,5.0,1,1,29.49,S
852,852,1,1,male,50.0,2,0,27.24,S
853,853,0,3,female,28.0,0,0,23.48,S
854,854,0,2,male,19.0,0,0,8.76,S
855,855,1,1,female,54.0,0,0,11.28,C
856,856,1,3,female,29.0,0,0,11.12,S
857,857,0,3,male,25.0,0,0,9.45,S
858,858,1,1,male,64.0,0,0,152.26,C
859,859,1,2,female,26.0,2,1,25.58,S
860,860,1,2,female,30.0,0,1,26.15,S
861,861,1,1,male,22.0,1,0,61.97,C
862,862,0,3,male,39.0,0,0,6.3,S
863,863,1,2,female,64.0,0,0,37.09,C
864,864,1,1,male,43.0,1,1,53.17,S
865,865,0,3,male,48.0,0,1,22.29,S
866,866,0,1,male,17.0,2,1,26.75,C
867,867,1,3,female,36.0,0,0,6.53,S
868,868,1,1,female,48.0,0,0,65.32,C
869,869,0,3,male,19.0,0,0,13.37,S
870,870,1,3,male,17.0,0,0,9.43,S
871,871,0,2,male,55.0,0,0,13.22,S
872,872,0,3,male,34.0,0,0,6.75,S
873,873,0,3,male,24.0,0,0,9.97,S
874,874,0,1,male,46.0,0,2,72.54,S
875,875,0,3,female,63.0,0,0,8.01,S
876,876,1,3,female,,3,0,20.98,S
877,877,1,1,female,,0,0,58.19,C
878,878,1,1,male,62.0,0,0,113.86,C
879,879,0,3,female,42.0,0,0,10.9,S
880,880,0,3,male,23.0,0,0,4.17,S
881,881,1,1,female,73.0,0,0,28.28,Q
882,882,1,1,male,50.0,1,0,129.81,C
883,883,0,3,male,24.0,4,0,31.25,C
884,884,1,3,male,35.0,0,0,35.01,C
885,885,0,3,male,1.0,0,4,9.85,S
886,886,1,2,female,60.0,0,0,12.07,C
887,887,0,3,male,22.0,0,3,14.4,S
888,888,1,1,female,42.0,2,0,75.46,C
889,889,0,3,male,65.0,0,0,6.4,S
890,890,1,1,female,51.0,0,0,72.63,S
891,891,1,1,female,31.0,1,2,82.62,C
892,892,0,1,male,35.0,1,0,433.03,S
893,893,1,1,female,43.0,1,2,93.88,C
894,894,0,1,female,52.0,2,0,35.03,C
895,895,1,2,female,62.0,0,0,120.14,C
896,896,0,3,male,39.0,1,2,80.42,S
897,897,0,3,male,22.0,0,0,9.96,S
898,898,1,1,female,64.0,0,0,149.11,Q
899,899,0,1,male,54.0,1,0,322.06,S
900,900,0,3,male,32.0,0,0,9.1,S
901,901,1,3,female,37.0,0,0,22.57,S
902,902,0,2,female,49.0,2,0,7.9,S
903,903,1,1,female,18.0,0,1,63.38,C
904,904,0,2,male,32.0,0,0,8.22,S
905,905,1,2,female,73.0,0,0,32.17,S
906,906,0,3,male,53.0,0,0,10.0,S
907,907,0,1,male,40.0,1,0,65.12,S
908,908,0,3,male,33.0,0,0,10.37,S
909,909,1,2,female,20.0,0,0,10.88,C
910,910,0,3,male,39.0,0,0,29.27,S
911,911,0,3,male,49.0,0,0,5.3,S
912,912,0,2,male,38.0,1,0,29.73,S
913,913,0,2,male,26.0,0,0,9.93,S
914,914,0,3,male,29.0,0,0,11.78,S
915,915,1,2,female,29.0,0,0,5.39,S
916,916,0,1,male,58.0,0,0,5.92,S
917,917,0,2,male,49.0,0,0,23.75,S
918,918,0,1,male,57.0,1,0,27.3,S
919,919,0,1,male,59.0,0,2,27.36,S
920,920,0,1,male,45.0,0,0,11.12,S
921,921,1,3,male,26.0,0,0,11.71,S
922,922,1,1,female,62.0,0,0,65.16,C
923,923,1,1,male,72.0,0,0,29.78,Q
924,924,0,3,male,49.0,0,0,8.88,S
925,925,0,2,female,5.0,4,2,9.84,S
926,926,0,3,male,42.0,0,0,1.28,S
927,927,0,2,female,76.0,0,1,80.26,C
928,928,1,2,female,41.0,0,1,24.22,C
929,929,0,1,female,51.0,2,0,248.32,C
930,930,1,1,male,24.0,1,2,64.81,S
931,931,0,1,male,34.0,1,2,241.45,S
932,932,0,3,male,27.0,0,0,8.25,S
933,933,0,1,male,50.0,1,0,114.22,C
934,934,0,2,male,,0,0,10.07,S
935,935,0,1,female,23.0,3,2,77.53,S
936,936,0,1,male,53.0,1,2,27.8,S
937,937,0,2,female,9.0,0,0,11.79,S
938,938,0,3,male,21.0,0,0,11.56,S
939,939,0,1,male,27.0,0,0,29.29,S
940,940,0,3,male,1.0,1,2,65.11,S
941,941,0,3,male,8.0,0,2,10.13,C
942,942,1,1,male,68.0,0,0,380.17,Q
943,943,0,1,female,26.0,0,1,265.92,C
944,944,0,3,female,24.0,0,0,9.58,S
945,945,0,2,female,31.0,0,1,30.14,S
946,946,1,1,female,40.0,4,2,27.69,S
947,947,0,2,female,45.0,0,0,5.78,S
948,948,0,1,female,63.0,0,0,81.1,Q
949,949,1,1,male,60.0,0,0,6.89,S
950,950,1,2,female,55.0,0,0,17.38,S
951,951,0,1,female,71.0,0,0,24.75,S
952,952,1,2,female,65.0,0,0,6.03,S
953,953,1,1,female,22.0,0,0,31.77,S
954,954,0,2,male,45.0,0,0,21.29,S
955,955,1,1,female,46.0,1,2,32.93,C
956,956,1,3,female,40.0,0,1,30.07,S
957,957,1,2,female,57.0,0,5,30.47,C
958,958,1,3,male,54.0,2,1,76.65,S
959,959,1,1,female,37.0,0,0,213.94,Q
960,960,0,3,female,18.0,0,0,13.71,S
961,961,1,1,female,33.0,1,0,32.02,S
962,962,0,1,male,61.0,0,0,11.69,S
963,963,1,2,male,23.0,0,0,26.0,C
964,964,0,3,male,17.0,0,0,8.91,S
965,965,0,3,male,22.0,0,0,6.54,S
966,966,0,3,male,25.0,0,0,10.92,S
967,967,0,3,female,50.0,0,0,23.98,S
968,968,0,2,male,39.0,0,0,10.51,S
969,969,0,3,male,31.0,0,0,12.56,S
970,970,1,3,female,43.0,0,3,26.02,S
971,971,1,2,male,8.0,0,1,29.41,S
972,972,1,2,female,25.0,2,1,24.03,S
973,973,0,3,male,44.0,2,0,28.1,S
974,974,0,1,female,7.0,1,1,29.33,S
975,975,0,3,male,61.0,0,0,8.92,S
976,976,0,2,female,39.0,1,3,61.49,S
977,977,0,3,male,53.0,0,0,10.48,S
978,978,1,1,female,61.0,0,1,76.06,C
979,979,0,2,male,59.0,1,0,31.55,S
980,980,0,2,female,7.0,0,1,33.13,S
981,981,0,3,male,37.0,0,0,8.44,S
982,982,1,1,female,57.0,0,0,153.92,C
983,983,0,3,female,32.0,0,0,11.4,S
984,984,0,3,male,34.0,0,0,12.14,S
985,985,1,1,female,60.0,0,0,26.85,C
986,986,1,3,female,34.0,1,0,70.18,C
987,987,1,3,female,12.0,0,5,27.91,S
988,988,0,3,male,39.0,2,0,14.0,S
989,989,0,3,female,28.0,0,0,4.84,S
990,990,0,1,male,24.0,0,2,115.39,S
991,991,1,2,female,51.0,0,0,397.39,S
992,992,0,3,male,45.0,0,0,7.25,S
993,993,0,3,female,13.0,0,2,10.4,S
994,994,1,1,male,53.0,1,0,57.18,Q
995,995,1,3,female,13.0,4,0,26.61,S
996,996,0,3,male,53.0,0,0,29.5,Q
997,997,0,3,male,28.0,0,0,16.16,S
998,998,1,2,female,5.0,0,1,31.18,S
999,999,1,2,female,46.0,0,0,8.01,S
1000,1000,1,3,female,33.0,8,1,64.99,S
1001,1001,0,3,male,22.0,0,0,9.27,S
1002,1002,1,2,female,27.0,0,0,12.39,S
1003,1003,1,1,female,25.0,0,1,246.14,S
1004,1004,0,1,female,,0,0,21.97,Q
1005,1005,0,3,female,23.0,0,0,6.32,S
1006,1006,0,1,male,,1,1,9.94,S
1007,1007,0,3,male,35.0,0,0,12.58,S
1008,1008,1,1,female,53.0,0,0,92.38,Q
1009,1009,0,2,male,40.0,0,0,24.12,S
1010,1010,0,3,male,30.0,1,0,35.25,S
1011,1011,0,3,male,26.0,0,0,11.78,S
1012,1012,0,1,male,68.0,0,0,6.05,S
1013,1013,0,3,male,47.0,1,2,25.64,C
1014,1014,1,2,female,22.0,0,0,11.62,S
1015,1015,0,1,male,31.0,0,0,65.52,S
1016,1016,0,1,male,22.0,0,0,10.74,S
1017,1017,1,1,female,53.0,0,0,28.1,
1018,1018,1,1,female,63.0,0,0,31.55,C
1019,1019,0,3,female,20.0,0,0,8.91,C
1020,1020,1,2,female,58.0,0,0,28.83,S
1021,1021,1,2,male,26.0,0,0,22.02,S
1022,1022,0,1,female,63.0,0,0,72.11,C
1023,1023,0,1,male,,0,0,28.27,C
1024,1024,1,2,female,40.0,0,0,25.28,S
1025,1025,1,2,female,50.0,1,1,63.23,S
1026,1026,0,3,male,46.0,0,0,10.55,S
1027,1027,0,2,male,21.0,1,1,27.96,S
1028,1028,1,1,female,45.0,0,0,111.36,C
1029,1029,1,1,female,50.0,0,0,166.05,C
1030,1030,0,1,male,50.0,0,1,9.9,S
1031,1031,0,2,male,51.0,0,0,4.56,S
1032,1032,1,2,female,21.0,0,0,10.76,C
1033,1033,1,1,female,71.0,0,0,195.19,Q
1034,1034,1,3,female,30.0,0,0,9.56,C
1035,1035,1,2,female,75.0,0,0,28.54,S
1036,1036,0,2,female,26.0,0,1,8.83,S
1037,1037,1,1,female,64.0,0,0,30.63,C
1038,1038,1,2,male,44.0,1,0,95.65,S
1039,1039,1,2,female,63.0,0,0,17.39,S
1040,1040,0,3,male,45.0,0,0,11.12,S
1041,1041,0,3,male,19.0,0,0,9.37,S
1042,1042,0,1,male,52.0,2,0,25.81,S
1043,1043,0,3,female,24.0,0,0,36.45,S
1044,1044,0,3,male,6.0,0,0,7.0,S
1045,1045,0,1,male,23.0,0,0,9.11,S
1046,1046,1,1,female,51.0,0,0,111.54,C
1047,1047,0,1,male,23.0,1,0,25.01,S
1048,1048,1,2,female,27.0,3,1,11.42,S
1049,1049,0,1,male,63.0,0,0,121.94,S
1050,1050,0,1,female,75.0,0,3,61.84,Q
1051,1051,1,1,female,53.0,0,0,32.4,C
1052,1052,0,3,male,60.0,0,0,5.34,S
1053,1053,1,2,female,24.0,1,0,9.95,C
1054,1054,0,3,female,23.0,0,3,8.9,S
1055,1055,0,3,female,29.0,0,0,2.83,S
1056,1056,0,1,female,56.0,0,1,65.45,S
1057,1057,0,3,male,30.0,0,0,29.69,S
1058,1058,1,1,male,31.0,0,0,7.36,S
1059,1059,1,3,male,4.0,1,1,8.95,S
1060,1060,0,3,female,10.0,0,0,32.68,S
1061,1061,0,1,male,61.0,0,0,310.28,C
1062,1062,0,3,male,0.33,0,0,8.66,S
1063,1063,1,3,female,52.0,0,2,18.39,S
1064,1064,0,3,male,21.0,0,0,11.59,S
1065,1065,1,2,female,25.0,0,1,31.68,C
1066,1066,0,3,female,25.0,0,0,7.51,S
1067,1067,0,2,male,8.0,1,1,25.2,S
1068,1068,0,3,male,58.0,1,0,10.7,S
1069,1069,1,2,female,49.0,0,0,9.3,S
1070,1070,0,1,male,48.0,1,0,27.75,S
1071,1071,0,2,male,25.0,0,0,29.26,S
1072,1072,0,3,male,31.0,0,0,4.74,S
1073,1073,1,1,female,27.0,0,0,65.05,C
1074,1074,0,1,female,40.0,0,0,26.4,C
1075,1075,0,2,female,7.0,0,0,33.43,S
1076,1076,0,2,female,61.0,0,1,12.14,S
1077,1077,1,1,female,29.0,0,0,80.46,S
1078,1078,0,3,male,60.0,0,0,7.85,C
1079,1079,1,1,female,58.0,1,2,33.41,C
1080,1080,0,2,male,33.0,0,3,28.1,S
1081,1081,0,2,female,58.0,0,0,69.02,S
1082,1082,0,1,male,39.0,0,0,24.39,S
1083,1083,0,3,female,7.0,1,2,60.35,S
1084,1084,1,2,male,48.0,0,0,7.37,S
1085,1085,1,1,male,40.0,0,0,10.22,S
1086,1086,0,2,male,53.0,0,1,21.09,S
1087,1087,0,2,male,59.0,0,0,25.86,S
1088,1088,0,2,female,7.0,1,2,86.9,S
1089,1089,1,3,female,24.0,0,0,11.58,S
1090,1090,0,2,female,0.5,1,1,28.99,S
1091,1091,1,2,female,63.0,0,0,28.77,C
1092,1092,1,1,female,64.0,0,0,256.73,Q
1093,1093,1,2,female,23.0,0,0,25.09,S
1094,1094,1,2,male,43.0,1,2,24.81,S
1095,1095,1,3,female,49.0,1,0,10.42,S
1096,1096,0,3,female,36.0,0,0,8.88,S
1097,1097,1,1,female,65.0,0,0,76.86,C
1098,1098,0,1,male,36.0,0,0,71.41,C
1099,1099,0,3,female,25.0,3,0,10.82,S
1100,1100,0,2,female,46.0,0,0,24.67,S
1101,1101,1,2,female,19.0,0,0,9.9,C
1102,1102,1,2,male,26.0,0,0,33.85,S
1103,1103,0,3,male,31.0,0,0,9.26,S
1104,1104,1,1,female,29.0,0,0,113.48,S
1105,1105,0,1,male,57.0,1,1,116.69,S
1106,1106,0,1,male,51.0,0,0,355.89,S
1107,1107,1,1,male,49.0,1,2,86.28,C
1108,1108,0,1,male,36.0,1,0,596.05,S
1109,1109,0,1,male,51.0,0,0,24.12,S
1110,1110,1,2,female,71.0,0,0,13.78,C
1111,1111,0,2,female,3.0,1,2,79.7,S
1112,1112,0,1,male,11.0,2,0,56.66,S
1113,1113,0,3,male,54.0,0,2,29.55,S
1114,1114,1,1,male,51.0,0,0,30.08,C
1115,1115,1,1,female,48.0,0,0,189.09,C
1116,1116,1,3,female,7.0,1,5,72.18,S
1117,1117,1,3,male,37.0,0,0,97.55,C
1118,1118,1,3,male,4.0,1,2,55.59,S
1119,1119,0,3,female,57.0,2,2,35.51,S
1120,1120,0,3,male,53.0,0,2,23.63,S
1121,1121,0,3,male,43.0,1,0,34.24,S
1122,1122,0,1,male,23.0,1,2,69.5,S
1123,1123,0,3,male,25.0,0,0,8.88,S
1124,1124,1,1,female,67.0,0,0,13.12,C
1125,1125,0,3,female,43.0,0,0,20.42,S
1126,1126,0,2,male,39.0,2,0,11.69,C
1127,1127,1,2,female,71.0,1,0,30.0,S
1128,1128,1,2,female,52.0,0,0,27.28,C
1129,1129,1,2,female,19.0,0,1,17.81,S
1130,1130,0,2,male,3.0,2,2,151.06,C
1131,1131,0,3,female,8.0,1,1,32.59,S
1132,1132,0,3,male,53.0,0,0,7.36,S
1133,1133,0,3,female,3.0,1,1,33.82,S
1134,1134,1,1,female,54.0,0,0,21.35,C
1135,1135,1,3,female,77.0,0,0,26.15,S
1136,1136,0,1,male,63.0,1,1,9.37,S
1137,1137,0,3,female,4.0,1,2,74.06,S
1138,1138,0,1,male,59.0,0,0,10.36,S
1139,1139,1,1,female,37.0,0,1,33.26,C
1140,1140,1,1,female,53.0,0,3,479.19,S
1141,1141,0,3,male,32.0,0,0,6.35,S
1142,1142,1,2,male,7.0,2,3,27.94,S
1143,1143,1,1,male,43.0,0,0,34.18,S
1144,1144,0,3,male,66.0,0,0,28.47,S
1145,1145,0,1,male,58.0,1,1,28.55,S
1146,1146,0,3,male,25.0,0,0,12.42,S
1147,1147,0,3,female,59.0,0,0,9.15,S
1148,1148,0,3,female,19.0,0,0,9.61,S
1149,1149,1,1,female,22.0,0,0,33.59,C
1150,1150,0,2,male,58.0,1,1,11.17,S
