,Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked_C,Embarked_Q,Embarked_S
534,0,3,1,23.0,0,0,3.32,0,0,1
535,0,2,1,62.0,0,0,25.5,0,0,1
536,0,1,1,70.0,1,0,212.25,0,1,0
537,1,2,0,48.0,0,0,36.9,1,0,0
538,0,1,0,1.0,1,2,86.14,0,0,1
539,0,3,1,24.0,0,0,8.95,0,0,1
540,1,1,0,22.0,1,1,157.0,1,0,0
541,0,1,1,66.0,0,1,28.03,0,1,0
542,1,2,0,41.0,0,1,19.67,1,0,0
543,1,2,0,55.0,0,0,18.99,0,0,1
544,0,2,1,32.0,0,2,11.14,0,0,1
545,0,2,1,38.0,2,0,242.48,0,0,1
546,0,2,1,33.0,0,0,30.7,0,0,1
547,0,2,1,4.0,3,0,28.84,0,0,1
548,1,1,0,66.0,1,0,81.7,0,1,0
549,1,1,0,52.0,1,1,35.27,0,1,0
550,0,3,1,20.0,0,0,8.7,0,1,0
551,0,2,1,8.0,0,0,28.53,0,0,1
552,1,1,0,58.0,2,0,12.98,1,0,0
553,1,1,1,54.0,3,0,25.54,1,0,0
554,0,3,0,23.0,0,0,12.52,0,0,1
555,0,3,0,14.0,0,0,15.82,0,0,1
556,1,3,0,27.0,0,0,5.52,0,0,1
557,1,1,1,32.0,3,0,31.59,0,0,1
558,1,1,0,36.0,1,2,29.83,1,0,0
559,1,2,0,39.0,0,0,30.13,1,0,0
560,0,3,1,5.0,0,0,11.29,0,0,1
561,0,3,1,42.0,1,0,9.69,0,0,1
562,0,3,1,19.0,0,0,8.11,0,0,1
563,0,3,1,23.0,0,0,11.26,0,0,1
564,0,3,1,56.0,0,0,22.7,0,0,1
565,0,3,1,50.0,0,0,9.5,0,0,1
566,0,3,1,54.0,0,1,8.33,0,0,1
567,1,2,0,65.0,0,0,8.69,0,0,1
568,1,1,0,49.0,0,0,29.47,0,0,1
569,1,2,0,29.0,2,0,21.26,0,0,1
570,1,2,0,45.0,0,0,32.33,1,0,0
571,0,3,1,38.0,1,2,11.1,0,0,1
572,0,3,1,22.0,0,0,8.25,0,0,1
573,1,2,0,44.0,0,0,16.73,0,0,1
574,0,2,0,21.0,1,1,34.96,0,0,1
575,0,3,0,6.0,0,0,6.19,0,0,1
576,1,1,0,48.0,0,0,68.56,1,0,0
577,0,3,1,30.0,0,0,10.37,0,0,1
578,0,3,1,9.0,0,0,10.8,0,0,1
579,0,3,1,25.0,0,0,5.06,0,0,1
580,1,1,1,58.0,0,2,69.55,0,0,1
581,0,2,1,26.5,0,0,9.98,0,0,1
582,1,2,0,51.0,0,0,8.39,0,0,1
583,0,3,1,49.0,0,0,9.86,0,0,1
584,0,3,1,39.0,0,0,7.1,0,0,1
585,0,3,1,24.0,0,0,8.3,0,0,1
586,0,1,1,55.0,1,0,32.12,0,0,1
587,0,3,0,4.0,1,2,24.8,0,0,1
588,1,1,0,50.0,0,0,22.92,1,0,0
589,0,1,1,50.0,1,0,10.92,0,0,1
590,1,1,0,70.0,0,0,183.88,0,1,0
591,0,3,1,43.0,0,0,4.07,0,0,1
592,1,1,0,24.0,0,0,127.16,1,0,0
593,0,3,1,55.0,0,0,10.64,0,0,1
594,0,3,1,2.0,0,0,7.67,0,0,1
595,0,3,0,9.0,1,2,71.35,1,0,0
596,0,1,1,37.0,0,0,23.57,0,0,1
597,0,2,1,27.0,0,0,34.42,0,0,1
598,1,1,0,57.0,0,1,78.53,1,0,0
599,0,3,0,1.0,1,1,28.95,0,0,1
600,0,3,0,23.0,0,1,408.47,0,0,1
601,1,3,0,9.0,0,0,9.77,0,0,1
602,1,1,1,24.0,0,0,223.82,1,0,0
603,1,1,1,60.0,0,0,8.15,1,0,0
604,0,3,1,46.0,0,0,30.63,0,0,1
605,0,3,1,7.0,1,2,23.53,0,0,1
606,0,3,1,3.0,1,2,78.58,1,0,0
607,1,3,0,13.0,1,1,26.06,0,0,1
608,0,2,1,38.0,1,0,10.81,0,0,1
609,0,3,1,27.0,0,0,7.89,0,0,1
610,1,2,0,20.0,0,0,18.75,0,0,1
611,1,3,1,55.0,0,0,5.28,0,1,0
612,0,2,1,23.0,0,0,30.72,0,0,1
613,0,1,1,62.0,1,3,74.03,0,0,1
614,1,1,0,41.0,0,0,11.56,1,0,0
615,0,1,1,58.0,1,0,117.99,0,0,1
616,1,2,1,49.0,1,4,28.0,0,0,1
617,1,1,0,44.0,1,2,65.46,0,1,0
618,0,3,1,25.0,0,0,8.71,0,0,1
619,1,1,1,30.0,0,0,24.56,0,0,1
620,0,3,1,29.0,0,0,6.68,0,0,1
621,0,3,0,3.0,1,2,29.97,1,0,0
622,1,3,1,24.0,1,0,25.68,0,0,1
623,0,2,0,31.0,1,1,29.92,0,0,1
624,1,2,1,22.0,0,0,9.22,0,0,1
625,1,1,0,55.0,1,1,223.07,0,0,1
626,0,3,1,30.0,0,0,9.88,0,0,1
627,0,3,1,52.0,0,0,23.37,0,0,1
628,1,2,0,54.0,0,0,7.03,0,0,1
629,0,3,1,50.0,1,0,28.93,0,0,1
630,0,3,1,35.0,0,0,26.76,0,0,1
631,1,2,0,63.0,0,2,29.88,0,0,1
632,0,3,0,31.0,0,0,6.45,0,0,1
633,0,2,1,39.0,0,0,267.8,0,0,1
634,1,1,0,43.0,0,0,14.14,1,0,0
635,0,2,1,28.0,0,0,8.95,0,0,1
636,1,1,1,44.0,4,1,101.67,0,0,1
637,1,1,0,33.0,0,0,37.45,0,0,1
638,0,1,1,67.0,0,0,78.61,0,0,1
639,1,1,1,70.0,2,0,208.77,0,1,0
640,0,3,1,2.0,0,0,7.76,0,0,1
641,1,1,0,65.0,0,3,9.16,1,0,0
642,0,3,0,69.0,0,0,23.3,0,0,1
643,0,1,1,38.0,0,0,28.92,0,0,1
644,1,3,0,4.0,1,2,27.58,0,0,1
645,1,1,0,50.0,0,0,30.61,1,0,0
646,1,1,1,40.0,0,0,66.02,1,0,0
647,1,3,1,24.0,3,0,29.9,0,0,1
648,0,3,1,54.5,0,0,10.2,0,0,1
649,0,3,1,33.0,0,0,12.6,0,0,1
650,1,1,0,46.0,0,0,37.62,1,0,0
651,1,2,1,53.0,1,1,11.55,0,0,1
652,0,2,0,45.0,0,0,9.12,0,0,1
653,1,2,0,52.0,1,0,33.0,0,0,1
654,0,1,0,29.0,1,0,395.82,1,0,0
655,1,2,1,58.0,0,0,6.78,0,0,1
656,0,3,1,43.0,1,0,30.85,0,0,1
657,0,3,1,33.0,0,0,25.65,0,0,1
658,1,2,0,28.0,0,0,11.17,0,0,1
659,0,2,1,49.0,0,0,7.41,0,0,1
660,0,3,1,64.0,0,0,8.09,0,0,1
661,0,2,0,7.0,1,1,63.06,0,0,1
662,1,3,0,75.0,0,1,35.39,0,0,1
663,1,1,0,54.0,1,4,37.23,0,0,1
664,1,3,1,29.0,0,0,9.66,0,0,1
665,0,2,1,0.5,0,0,14.08,0,0,1
666,1,2,1,47.0,0,0,6.46,0,0,1
667,1,1,0,57.0,0,0,97.21,0,1,0
668,0,2,1,57.0,0,5,30.04,1,0,0
669,1,2,0,35.0,1,1,25.89,1,0,0
670,1,3,0,15.0,0,0,11.46,0,1,0
671,0,1,1,38.0,2,0,11.91,0,0,1
672,1,2,0,58.0,0,0,48.14,0,0,1
673,0,2,1,63.0,2,0,23.49,0,0,1
674,1,2,0,44.0,0,0,23.15,0,0,1
675,1,1,0,42.0,0,2,32.16,1,0,0
676,1,1,0,56.0,0,0,31.51,0,0,1
677,1,2,1,26.0,0,0,8.98,0,0,1
678,0,3,1,35.0,0,0,12.53,0,0,1
679,1,2,0,38.0,1,0,22.52,0,0,1
680,1,1,0,49.0,1,2,231.53,0,0,1
681,0,3,1,54.0,0,0,10.08,0,0,1
682,0,1,1,51.0,1,2,155.77,0,0,1
683,1,1,0,60.0,0,0,25.0,0,0,1
684,0,3,1,24.0,0,0,9.13,0,0,1
685,0,2,1,24.0,0,0,10.19,0,0,1
686,0,3,1,23.0,0,0,7.75,0,0,1
687,0,2,1,40.0,0,0,105.97,0,0,1
688,0,3,1,58.0,0,0,22.1,0,0,1
689,0,3,1,33.0,0,0,11.26,0,0,1
690,0,2,0,38.0,0,0,5.89,0,0,1
691,1,3,0,57.0,1,1,13.05,0,0,1
692,0,2,1,35.0,8,2,24.55,0,0,1
693,1,2,0,59.0,0,0,15.46,0,0,1
694,1,1,1,39.0,0,0,32.01,1,0,0
695,1,1,1,48.0,1,0,22.56,0,0,1
696,0,3,1,50.0,0,0,29.06,0,0,1
697,0,1,1,22.0,0,0,132.21,0,0,1
698,0,3,1,23.0,0,0,10.42,0,0,1
699,0,1,1,55.0,1,2,57.18,0,0,1
700,0,3,1,25.0,0,0,30.89,0,0,1
701,1,3,0,25.0,3,0,26.61,0,0,1
702,1,3,0,54.0,3,1,8.07,0,0,1
703,1,2,0,57.0,0,1,29.76,0,0,1
704,1,1,1,32.0,3,0,80.49,0,0,1
705,1,2,1,63.0,1,0,26.73,0,0,1
706,0,3,0,25.0,0,1,15.61,0,0,1
707,0,1,0,25.0,0,0,73.57,0,0,1
708,0,1,1,53.0,8,1,195.94,0,0,1
709,0,2,1,36.0,0,1,67.84,0,0,1
710,1,2,1,16.0,1,1,12.3,0,0,1
711,0,1,0,38.0,0,0,25.97,0,1,0
712,1,1,0,43.0,0,0,33.61,1,0,0
713,1,1,0,36.0,1,0,210.39,1,0,0
714,1,2,0,9.0,1,2,28.39,0,0,1
715,1,3,1,22.0,0,1,9.25,0,0,1
716,0,2,0,69.0,0,0,11.6,0,0,1
717,0,1,1,44.0,0,0,29.46,1,0,0
718,0,3,0,26.0,3,2,11.49,0,0,1
719,1,1,0,69.0,1,0,63.38,0,1,0
720,0,2,0,38.0,1,2,27.51,0,0,1
721,0,1,1,74.0,0,0,12.53,1,0,0
722,0,3,1,56.0,0,1,20.88,0,0,1
723,0,1,1,50.0,2,1,7.54,1,0,0
724,0,2,0,53.0,1,1,77.14,0,0,1
725,0,1,1,69.0,1,0,8.34,0,0,1
726,0,2,0,27.0,0,0,16.63,0,0,1
727,0,2,1,55.0,0,0,8.13,0,0,1
728,1,1,0,23.0,0,0,29.39,1,0,0
729,0,3,1,37.0,0,0,9.43,0,0,1
730,0,3,0,34.0,0,0,11.04,0,0,1
731,1,2,0,65.0,0,0,33.92,0,1,0
732,0,1,1,32.0,0,0,5.28,0,0,1
733,0,3,0,3.0,1,2,81.01,1,0,0
734,1,3,1,0.33,0,2,87.22,0,0,1
735,0,3,1,41.0,0,0,27.64,0,0,1
736,1,3,0,42.0,0,0,24.72,1,0,0
737,1,1,0,41.0,0,0,219.62,0,0,1
738,1,3,1,7.0,0,1,11.66,0,0,1
739,0,1,1,55.0,0,0,6.1,0,0,1
740,0,3,1,28.0,0,0,9.44,0,0,1
741,1,1,0,42.0,1,0,224.67,1,0,0
742,0,2,1,34.0,1,0,8.34,0,0,1
743,1,2,0,54.0,0,1,8.29,0,0,1
744,0,3,1,8.0,2,0,12.15,0,0,1
745,0,3,1,2.0,1,2,65.91,1,0,0
746,1,3,0,29.0,0,1,29.53,1,0,0
747,0,3,1,41.0,1,0,97.64,0,0,1
748,0,3,1,25.0,0,0,6.36,0,0,1
749,1,1,1,47.0,0,0,35.88,1,0,0
750,1,1,0,64.0,0,0,30.78,1,0,0
751,0,3,1,25.0,0,0,11.16,0,0,1
752,0,2,1,1.0,1,1,8.52,0,0,1
753,1,3,1,5.0,1,2,30.68,0,0,1
754,0,3,0,1.0,1,2,81.86,0,0,1
755,0,3,1,36.5,1,0,9.8,0,0,1
756,1,1,0,56.0,2,1,66.36,0,0,1
757,0,1,0,45.0,2,2,30.55,1,0,0
758,0,1,1,70.0,0,0,66.92,1,0,0
759,0,3,0,38.0,0,0,6.2,0,0,1
760,0,2,1,37.0,0,0,9.02,0,0,1
761,0,1,0,56.0,0,0,499.21,1,0,0
762,0,3,1,62.0,1,0,8.42,0,0,1
763,0,2,1,3.0,0,1,28.57,0,0,1
764,0,2,0,5.0,0,0,12.07,0,0,1
765,1,3,1,33.0,0,0,5.73,1,0,0
766,0,3,1,4.0,1,2,69.76,0,0,1
767,1,1,0,26.0,1,0,130.77,0,0,1
768,0,1,1,57.0,1,1,236.71,0,0,1
769,1,2,1,48.0,0,0,8.03,0,0,1
770,1,1,0,37.0,0,0,31.66,1,0,0
771,1,1,0,48.0,0,0,23.85,0,1,0
772,0,1,0,44.0,1,0,78.69,0,0,1
773,1,3,0,35.0,0,1,27.98,1,0,0
774,0,3,1,1.0,1,2,67.69,0,0,1
775,0,3,1,29.0,0,0,11.16,0,0,1
776,0,2,0,31.0,0,0,9.38,0,0,1
777,0,1,0,36.0,0,0,62.1,0,0,1
778,0,3,1,39.0,0,0,7.05,0,0,1
779,1,2,1,29.0,1,0,24.56,0,0,1
780,0,3,1,39.0,0,0,9.21,0,0,1
781,1,1,0,5.0,1,0,70.27,1,0,0
782,0,2,1,22.0,0,1,11.06,0,0,1
783,1,1,0,62.0,1,0,98.96,1,0,0
784,0,3,1,50.0,2,0,7.64,0,0,1
785,0,3,1,55.0,0,0,10.27,0,0,1
786,1,3,0,64.0,0,1,31.56,0,0,1
787,0,3,1,24.0,0,0,5.03,0,0,1
788,1,2,0,24.0,0,0,10.13,0,0,1
789,0,3,1,2.0,1,1,13.21,0,0,1
790,0,3,1,35.0,0,0,9.71,0,0,1
791,0,3,1,4.0,1,2,10.28,0,0,1
792,0,2,1,35.0,0,0,8.97,0,0,1
793,0,3,0,38.0,0,0,7.51,0,1,0
794,0,2,1,64.0,0,1,27.88,0,0,1
795,0,3,0,50.0,0,0,8.38,0,0,1
796,1,2,0,34.0,0,0,12.84,0,0,1
797,0,2,1,38.0,0,2,31.36,0,0,1
798,0,3,1,10.0,1,0,29.7,0,0,1
799,0,3,1,47.0,0,0,12.8,0,0,1
800,1,1,0,66.0,0,0,35.24,1,0,0
801,1,1,0,59.0,0,0,27.38,0,1,0
802,0,1,1,55.0,0,0,183.87,1,0,0
803,0,2,0,27.0,0,0,5.01,0,0,1
804,0,1,1,45.0,0,2,64.21,0,0,1
805,0,3,1,32.0,0,0,9.07,0,0,1
806,1,1,0,61.0,0,0,225.79,1,0,0
807,1,1,0,44.0,0,0,105.86,1,0,0
808,0,3,1,48.0,0,0,26.6,0,0,1
809,0,3,1,37.0,0,0,7.94,0,0,1
810,0,3,1,54.0,0,0,11.85,0,0,1
811,0,3,1,38.0,0,0,11.31,0,0,1
812,0,3,1,22.0,2,0,12.21,0,0,1
813,0,3,0,56.0,1,0,25.68,0,0,1
814,0,3,0,3.0,1,0,52.78,0,0,1
815,1,2,0,19.0,1,1,31.59,0,0,1
816,0,1,0,64.0,0,0,19.68,1,0,0
817,0,3,1,39.0,0,0,14.28,0,0,1
818,0,1,0,31.0,0,0,144.67,1,0,0
819,0,3,0,22.0,0,0,9.43,0,0,1
820,1,2,0,73.0,1,2,32.45,1,0,0
821,1,2,0,37.0,0,0,9.49,0,0,1
822,0,3,1,63.0,0,0,7.2,0,0,1
823,0,3,0,65.0,0,0,28.04,0,0,1
824,0,2,0,24.0,0,0,9.63,0,0,1
825,1,1,0,42.0,0,0,33.68,0,0,1
826,0,3,0,2.0,2,1,28.58,0,0,1
827,0,3,1,24.0,0,0,11.31,0,0,1
828,1,1,1,66.0,3,2,29.42,0,0,1
829,0,3,1,55.0,0,0,7.77,0,0,1
830,0,3,0,5.0,1,2,34.9,0,0,1
831,1,2,0,55.0,0,0,12.24,1,0,0
832,0,3,0,38.0,0,3,11.5,0,0,1
833,0,3,1,6.0,1,2,32.2,0,0,1
834,1,3,0,62.0,0,0,24.12,0,0,1
835,0,3,0,23.0,0,0,9.16,0,0,1
836,1,2,0,27.0,0,0,11.65,1,0,0
837,0,1,1,55.0,1,1,28.22,1,0,0
838,0,3,0,22.0,0,0,9.06,0,0,1
839,0,2,1,39.0,0,0,6.77,0,0,1
840,1,1,0,36.0,0,0,28.58,0,0,1
841,1,2,0,34.0,0,0,12.68,1,0,0
842,1,3,0,25.0,0,0,4.93,0,0,1
843,0,3,1,26.0,0,0,8.91,0,0,1
844,1,2,1,50.0,0,0,11.38,0,0,1
845,0,1,1,27.0,0,0,71.1,0,0,1
846,0,3,1,41.0,0,0,27.52,0,0,1
847,0,2,1,28.0,0,0,12.15,0,0,1
848,0,3,1,42.0,2,0,27.98,0,0,1
849,0,3,1,51.0,1,4,199.53,0,0,1
850,1,1,1,38.0,0,0,76.52,1,0,0
851,0,3,0,5.0,1,1,29.49,0,0,1
852,1,1,1,50.0,2,0,27.24,0,0,1
853,0,3,0,28.0,0,0,23.48,0,0,1
854,0,2,1,19.0,0,0,8.76,0,0,1
855,1,1,0,54.0,0,0,11.28,1,0,0
856,1,3,0,29.0,0,0,11.12,0,0,1
857,0,3,1,25.0,0,0,9.45,0,0,1
858,1,1,1,64.0,0,0,152.26,1,0,0
859,1,2,0,26.0,2,1,25.58,0,0,1
860,1,2,0,30.0,0,1,26.15,0,0,1
861,1,1,1,22.0,1,0,61.97,1,0,0
862,0,3,1,39.0,0,0,6.3,0,0,1
863,1,2,0,64.0,0,0,37.09,1,0,0
864,1,1,1,43.0,1,1,53.17,0,0,1
865,0,3,1,48.0,0,1,22.29,0,0,1
866,0,1,1,17.0,2,1,26.75,1,0,0
867,1,3,0,36.0,0,0,6.53,0,0,1
868,1,1,0,48.0,0,0,65.32,1,0,0
869,0,3,1,19.0,0,0,13.37,0,0,1
870,1,3,1,17.0,0,0,9.43,0,0,1
871,0,2,1,55.0,0,0,13.22,0,0,1
872,0,3,1,34.0,0,0,6.75,0,0,1
873,0,3,1,24.0,0,0,9.97,0,0,1
874,0,1,1,46.0,0,2,72.54,0,0,1
875,0,3,0,63.0,0,0,8.01,0,0,1
876,1,3,0,38.0,3,0,20.98,0,0,1
877,1,1,0,38.0,0,0,58.19,1,0,0
878,1,1,1,62.0,0,0,113.86,1,0,0
879,0,3,0,42.0,0,0,10.9,0,0,1
880,0,3,1,23.0,0,0,4.17,0,0,1
881,1,1,0,73.0,0,0,28.28,0,1,0
882,1,1,1,50.0,1,0,129.81,1,0,0
883,0,3,1,24.0,4,0,31.25,1,0,0
884,1,3,1,35.0,0,0,35.01,1,0,0
885,0,3,1,1.0,0,4,9.85,0,0,1
886,1,2,0,60.0,0,0,12.07,1,0,0
887,0,3,1,22.0,0,3,14.4,0,0,1
888,1,1,0,42.0,2,0,75.46,1,0,0
889,0,3,1,65.0,0,0,6.4,0,0,1
890,1,1,0,51.0,0,0,72.63,0,0,1
891,1,1,0,31.0,1,2,82.62,1,0,0
892,0,1,1,35.0,1,0,433.03,0,0,1
893,1,1,0,43.0,1,2,93.88,1,0,0
894,0,1,0,52.0,2,0,35.03,1,0,0
895,1,2,0,62.0,0,0,120.14,1,0,0
896,0,3,1,39.0,1,2,80.42,0,0,1
897,0,3,1,22.0,0,0,9.96,0,0,1
898,1,1,0,64.0,0,0,149.11,0,1,0
899,0,1,1,54.0,1,0,322.06,0,0,1
900,0,3,1,32.0,0,0,9.1,0,0,1
901,1,3,0,37.0,0,0,22.57,0,0,1
902,0,2,0,49.0,2,0,7.9,0,0,1
903,1,1,0,18.0,0,1,63.38,1,0,0
904,0,2,1,32.0,0,0,8.22,0,0,1
905,1,2,0,73.0,0,0,32.17,0,0,1
906,0,3,1,53.0,0,0,10.0,0,0,1
907,0,1,1,40.0,1,0,65.12,0,0,1
908,0,3,1,33.0,0,0,10.37,0,0,1
909,1,2,0,20.0,0,0,10.88,1,0,0
910,0,3,1,39.0,0,0,29.27,0,0,1
911,0,3,1,49.0,0,0,5.3,0,0,1
912,0,2,1,38.0,1,0,29.73,0,0,1
913,0,2,1,26.0,0,0,9.93,0,0,1
914,0,3,1,29.0,0,0,11.78,0,0,1
915,1,2,0,29.0,0,0,5.39,0,0,1
916,0,1,1,58.0,0,0,5.92,0,0,1
917,0,2,1,49.0,0,0,23.75,0,0,1
918,0,1,1,57.0,1,0,27.3,0,0,1
919,0,1,1,59.0,0,2,27.36,0,0,1
920,0,1,1,45.0,0,0,11.12,0,0,1
921,1,3,1,26.0,0,0,11.71,0,0,1
922,1,1,0,62.0,0,0,65.16,1,0,0
923,1,1,1,72.0,0,0,29.78,0,1,0
924,0,3,1,49.0,0,0,8.88,0,0,1
925,0,2,0,5.0,4,2,9.84,0,0,1
926,0,3,1,42.0,0,0,1.28,0,0,1
927,0,2,0,76.0,0,1,80.26,1,0,0
928,1,2,0,41.0,0,1,24.22,1,0,0
929,0,1,0,51.0,2,0,248.32,1,0,0
930,1,1,1,24.0,1,2,64.81,0,0,1
931,0,1,1,34.0,1,2,241.45,0,0,1
932,0,3,1,27.0,0,0,8.25,0,0,1
933,0,1,1,50.0,1,0,114.22,1,0,0
934,0,2,1,38.0,0,0,10.07,0,0,1
935,0,1,0,23.0,3,2,77.53,0,0,1
936,0,1,1,53.0,1,2,27.8,0,0,1
937,0,2,0,9.0,0,0,11.79,0,0,1
938,0,3,1,21.0,0,0,11.56,0,0,1
939,0,1,1,27.0,0,0,29.29,0,0,1
940,0,3,1,1.0,1,2,65.11,0,0,1
941,0,3,1,8.0,0,2,10.13,1,0,0
942,1,1,1,68.0,0,0,380.17,0,1,0
943,0,1,0,26.0,0,1,265.92,1,0,0
944,0,3,0,24.0,0,0,9.58,0,0,1
945,0,2,0,31.0,0,1,30.14,0,0,1
946,1,1,0,40.0,4,2,27.69,0,0,1
947,0,2,0,45.0,0,0,5.78,0,0,1
948,0,1,0,63.0,0,0,81.1,0,1,0
949,1,1,1,60.0,0,0,6.89,0,0,1
950,1,2,0,55.0,0,0,17.38,0,0,1
951,0,1,0,71.0,0,0,24.75,0,0,1
952,1,2,0,65.0,0,0,6.03,0,0,1
953,1,1,0,22.0,0,0,31.77,0,0,1
954,0,2,1,45.0,0,0,21.29,0,0,1
955,1,1,0,46.0,1,2,32.93,1,0,0
956,1,3,0,40.0,0,1,30.07,0,0,1
957,1,2,0,57.0,0,5,30.47,1,0,0
958,1,3,1,54.0,2,1,76.65,0,0,1
959,1,1,0,37.0,0,0,213.94,0,1,0
960,0,3,0,18.0,0,0,13.71,0,0,1
961,1,1,0,33.0,1,0,32.02,0,0,1
962,0,1,1,61.0,0,0,11.69,0,0,1
963,1,2,1,23.0,0,0,26.0,1,0,0
964,0,3,1,17.0,0,0,8.91,0,0,1
965,0,3,1,22.0,0,0,6.54,0,0,1
966,0,3,1,25.0,0,0,10.92,0,0,1
967,0,3,0,50.0,0,0,23.98,0,0,1
968,0,2,1,39.0,0,0,10.51,0,0,1
969,0,3,1,31.0,0,0,12.56,0,0,1
970,1,3,0,43.0,0,3,26.02,0,0,1
971,1,2,1,8.0,0,1,29.41,0,0,1
972,1,2,0,25.0,2,1,24.03,0,0,1
973,0,3,1,44.0,2,0,28.1,0,0,1
974,0,1,0,7.0,1,1,29.33,0,0,1
975,0,3,1,61.0,0,0,8.92,0,0,1
976,0,2,0,39.0,1,3,61.49,0,0,1
977,0,3,1,53.0,0,0,10.48,0,0,1
978,1,1,0,61.0,0,1,76.06,1,0,0
979,0,2,1,59.0,1,0,31.55,0,0,1
980,0,2,0,7.0,0,1,33.13,0,0,1
981,0,3,1,37.0,0,0,8.44,0,0,1
982,1,1,0,57.0,0,0,153.92,1,0,0
983,0,3,0,32.0,0,0,11.4,0,0,1
984,0,3,1,34.0,0,0,12.14,0,0,1
985,1,1,0,60.0,0,0,26.85,1,0,0
986,1,3,0,34.0,1,0,70.18,1,0,0
987,1,3,0,12.0,0,5,27.91,0,0,1
988,0,3,1,39.0,2,0,14.0,0,0,1
989,0,3,0,28.0,0,0,4.84,0,0,1
990,0,1,1,24.0,0,2,115.39,0,0,1
991,1,2,0,51.0,0,0,397.39,0,0,1
992,0,3,1,45.0,0,0,7.25,0,0,1
993,0,3,0,13.0,0,2,10.4,0,0,1
994,1,1,1,53.0,1,0,57.18,0,1,0
995,1,3,0,13.0,4,0,26.61,0,0,1
996,0,3,1,53.0,0,0,29.5,0,1,0
997,0,3,1,28.0,0,0,16.16,0,0,1
998,1,2,0,5.0,0,1,31.18,0,0,1
999,1,2,0,46.0,0,0,8.01,0,0,1
1000,1,3,0,33.0,8,1,64.99,0,0,1
1001,0,3,1,22.0,0,0,9.27,0,0,1
1002,1,2,0,27.0,0,0,12.39,0,0,1
1003,1,1,0,25.0,0,1,246.14,0,0,1
1004,0,1,0,38.0,0,0,21.97,0,1,0
1005,0,3,0,23.0,0,0,6.32,0,0,1
1006,0,1,1,38.0,1,1,9.94,0,0,1
1007,0,3,1,35.0,0,0,12.58,0,0,1
1008,1,1,0,53.0,0,0,92.38,0,1,0
1009,0,2,1,40.0,0,0,24.12,0,0,1
1010,0,3,1,30.0,1,0,35.25,0,0,1
1011,0,3,1,26.0,0,0,11.78,0,0,1
1012,0,1,1,68.0,0,0,6.05,0,0,1
1013,0,3,1,47.0,1,2,25.64,1,0,0
1014,1,2,0,22.0,0,0,11.62,0,0,1
1015,0,1,1,31.0,0,0,65.52,0,0,1
1016,0,1,1,22.0,0,0,10.74,0,0,1
1017,1,1,0,53.0,0,0,28.1,0,0,1
1018,1,1,0,63.0,0,0,31.55,1,0,0
1019,0,3,0,20.0,0,0,8.91,1,0,0
1020,1,2,0,58.0,0,0,28.83,0,0,1
1021,1,2,1,26.0,0,0,22.02,0,0,1
1022,0,1,0,63.0,0,0,72.11,1,0,0
1023,0,1,1,38.0,0,0,28.27,1,0,0
1024,1,2,0,40.0,0,0,25.28,0,0,1
1025,1,2,0,50.0,1,1,63.23,0,0,1
1026,0,3,1,46.0,0,0,10.55,0,0,1
1027,0,2,1,21.0,1,1,27.96,0,0,1
1028,1,1,0,45.0,0,0,111.36,1,0,0
1029,1,1,0,50.0,0,0,166.05,1,0,0
1030,0,1,1,50.0,0,1,9.9,0,0,1
1031,0,2,1,51.0,0,0,4.56,0,0,1
1032,1,2,0,21.0,0,0,10.76,1,0,0
1033,1,1,0,71.0,0,0,195.19,0,1,0
1034,1,3,0,30.0,0,0,9.56,1,0,0
1035,1,2,0,75.0,0,0,28.54,0,0,1
1036,0,2,0,26.0,0,1,8.83,0,0,1
1037,1,1,0,64.0,0,0,30.63,1,0,0
1038,1,2,1,44.0,1,0,95.65,0,0,1
1039,1,2,0,63.0,0,0,17.39,0,0,1
1040,0,3,1,45.0,0,0,11.12,0,0,1
1041,0,3,1,19.0,0,0,9.37,0,0,1
1042,0,1,1,52.0,2,0,25.81,0,0,1
1043,0,3,0,24.0,0,0,36.45,0,0,1
1044,0,3,1,6.0,0,0,7.0,0,0,1
1045,0,1,1,23.0,0,0,9.11,0,0,1
1046,1,1,0,51.0,0,0,111.54,1,0,0
1047,0,1,1,23.0,1,0,25.01,0,0,1
1048,1,2,0,27.0,3,1,11.42,0,0,1
1049,0,1,1,63.0,0,0,121.94,0,0,1
1050,0,1,0,75.0,0,3,61.84,0,1,0
1051,1,1,0,53.0,0,0,32.4,1,0,0
1052,0,3,1,60.0,0,0,5.34,0,0,1
1053,1,2,0,24.0,1,0,9.95,1,0,0
1054,0,3,0,23.0,0,3,8.9,0,0,1
1055,0,3,0,29.0,0,0,2.83,0,0,1
1056,0,1,0,56.0,0,1,65.45,0,0,1
1057,0,3,1,30.0,0,0,29.69,0,0,1
1058,1,1,1,31.0,0,0,7.36,0,0,1
1059,1,3,1,4.0,1,1,8.95,0,0,1
1060,0,3,0,10.0,0,0,32.68,0,0,1
1061,0,1,1,61.0,0,0,310.28,1,0,0
1062,0,3,1,0.33,0,0,8.66,0,0,1
1063,1,3,0,52.0,0,2,18.39,0,0,1
1064,0,3,1,21.0,0,0,11.59,0,0,1
1065,1,2,0,25.0,0,1,31.68,1,0,0
1066,0,3,0,25.0,0,0,7.51,0,0,1
